route_id,service_id,trip_id,trip_headsign,block_id,shape_id,wheelchair_accessible
18-62,MAY13-MVS-BUS-Weekday-02,6796384-MAY13-MVS-BUS-Weekday-02,"South 18A  Nicollet-46",1370,180018,1
18-62,MAY13-MVS-BUS-Weekday-02,6796385-MAY13-MVS-BUS-Weekday-02,"South 18A  Nicollet-46",1372,180018,1
18-62,MAY13-MVS-BUS-Weekday-02,6796386-MAY13-MVS-BUS-Weekday-02,"South 18D Nicollet-78/American-2Av",1357,180011,1
18-62,MAY13-MVS-BUS-Weekday-02,6796387-MAY13-MVS-BUS-Weekday-02,"South 18D Nicollet-78/American-2Av",1366,180011,1
18-62,MAY13-MVS-BUS-Weekday-02,6796388-MAY13-MVS-BUS-Weekday-02,"South 18D Nicollet-78/American-2Av",1357,180011,1
18-62,MAY13-MVS-BUS-Weekday-02,6796389-MAY13-MVS-BUS-Weekday-02,"South 18D Nicollet-78/American-2Av",1366,180011,1
18-62,MAY13-MVS-BUS-Weekday-02,6796390-MAY13-MVS-BUS-Weekday-02,"South 18A  Nicollet-46",1363,180018,1
18-62,MAY13-MVS-BUS-Weekday-02,6796391-MAY13-MVS-BUS-Weekday-02,"South 18A  Nicollet-46",1355,180018,1
18-62,MAY13-MVS-BUS-Weekday-02,6796392-MAY13-MVS-BUS-Weekday-02,"North 18  Downtown",1357,180009,1
18-62,MAY13-MVS-BUS-Weekday-02,6796393-MAY13-MVS-BUS-Weekday-02,"South 18C  Nicollet-66",1376,180012,1
18-62,MAY13-MVS-BUS-Weekday-02,6796394-MAY13-MVS-BUS-Weekday-02,"South 18C  Nicollet-66",1366,180012,1
18-62,MAY13-MVS-BUS-Weekday-02,6796395-MAY13-MVS-BUS-Weekday-02,"South 18C  Nicollet-66",1373,180012,1
18-62,MAY13-MVS-BUS-Weekday-02,6796396-MAY13-MVS-BUS-Weekday-02,"South 18C  Nicollet-66",1378,180012,1
18-62,MAY13-MVS-BUS-Weekday-02,6796397-MAY13-MVS-BUS-Weekday-02,"South 18C  Nicollet-66",1380,180012,1
18-62,MAY13-MVS-BUS-Weekday-02,6796398-MAY13-MVS-BUS-Weekday-02,"South 18C  Nicollet-66",1374,180012,1
18-62,MAY13-MVS-BUS-Weekday-02,6796399-MAY13-MVS-BUS-Weekday-02,"South 18C  Nicollet-66",1232,180012,1
18-62,MAY13-MVS-BUS-Weekday-02,6796400-MAY13-MVS-BUS-Weekday-02,"South 18C  Nicollet-66",1364,180012,1
18-62,MAY13-MVS-BUS-Weekday-02,6796401-MAY13-MVS-BUS-Weekday-02,"South 18C  Nicollet-66",1377,180012,1
18-62,MAY13-MVS-BUS-Weekday-02,6796402-MAY13-MVS-BUS-Weekday-02,"South 18C  Nicollet-66",1364,180012,1
18-62,MAY13-MVS-BUS-Weekday-02,6796403-MAY13-MVS-BUS-Weekday-02,"South 18D Nicollet-78/American-2Av",1356,180011,1
18-62,MAY13-MVS-BUS-Weekday-02,6796404-MAY13-MVS-BUS-Weekday-02,"South 18E  Nicollet Av / 104-Humboldt",1380,180010,1
801-62,MAY13-MVS-BUS-Weekday-02,6796405-MAY13-MVS-BUS-Weekday-02,"East 801  COL HGTS / ROSEDALE",31501,8010001,1
801-62,MAY13-MVS-BUS-Weekday-02,6796406-MAY13-MVS-BUS-Weekday-02,"East 801  COL HGTS / ROSEDALE",31500,8010001,1
801-62,MAY13-MVS-BUS-Weekday-02,6796407-MAY13-MVS-BUS-Weekday-02,"East 801  COL HGTS / ROSEDALE",31502,8010001,1
801-62,MAY13-MVS-BUS-Weekday-02,6796408-MAY13-MVS-BUS-Weekday-02,"East 801  COL HGTS / ROSEDALE",31503,8010001,1
801-62,MAY13-MVS-BUS-Weekday-02,6796409-MAY13-MVS-BUS-Weekday-02,"East 801  COL HGTS / ROSEDALE",31502,8010001,1
801-62,MAY13-MVS-BUS-Weekday-02,6796410-MAY13-MVS-BUS-Weekday-02,"East 801  COL HGTS / ROSEDALE",31500,8010001,1
801-62,MAY13-MVS-BUS-Weekday-02,6796411-MAY13-MVS-BUS-Weekday-02,"East 801  COL HGTS / ROSEDALE",31503,8010001,1
724-62,MAY13-MVS-BUS-Weekday-02,6796412-MAY13-MVS-BUS-Weekday-02,"North 724C Starlite Ctr/Target N Campus",2094,7240003,1
724-62,MAY13-MVS-BUS-Weekday-02,6796413-MAY13-MVS-BUS-Weekday-02,"North 724C Ltd Stop/Brklyn Ctr/Target N Campus",2096,7240001,1
724-62,MAY13-MVS-BUS-Weekday-02,6796414-MAY13-MVS-BUS-Weekday-02,"South 724 Brklyn Ctr / Transit Ctr",2106,7240006,1
724-62,MAY13-MVS-BUS-Weekday-02,6796415-MAY13-MVS-BUS-Weekday-02,"South 724 Brklyn Ctr / Transit Ctr",2107,7240006,1
724-62,MAY13-MVS-BUS-Weekday-02,6796416-MAY13-MVS-BUS-Weekday-02,"South 724 Brklyn Ctr / Transit Ctr",2106,7240006,1
724-62,MAY13-MVS-BUS-Weekday-02,6796417-MAY13-MVS-BUS-Weekday-02,"South 724 Brklyn Ctr / Transit Ctr",2102,7240006,1
18-62,MAY13-MVS-BUS-Weekday-02,6796418-MAY13-MVS-BUS-Weekday-02,"North 18  Downtown",1376,180005,1
801-62,MAY13-MVS-BUS-Weekday-02,6796419-MAY13-MVS-BUS-Weekday-02,"East 801  COL HGTS / ROSEDALE",31503,8010003,1
18-62,MAY13-MVS-BUS-Weekday-02,6796420-MAY13-MVS-BUS-Weekday-02,"North 18  Downtown",1355,180007,1
765-62,MAY13-MVS-BUS-Weekday-02,6796421-MAY13-MVS-BUS-Weekday-02,"North 765  Express / Target  N Campus",2165,7650002,1
765-62,MAY13-MVS-BUS-Weekday-02,6796422-MAY13-MVS-BUS-Weekday-02,"North 765  Express / Target  N Campus",2299,7650002,1
765-62,MAY13-MVS-BUS-Weekday-02,6796423-MAY13-MVS-BUS-Weekday-02,"North 765  Express / Target  N Campus",2154,7650002,1
724-62,MAY13-MVS-BUS-Weekday-02,6796424-MAY13-MVS-BUS-Weekday-02,"North 724C Starlite Ctr/Target N Campus",2095,7240003,1
724-62,MAY13-MVS-BUS-Weekday-02,6796425-MAY13-MVS-BUS-Weekday-02,"North 724C Starlite Ctr/Target N Campus",2099,7240003,1
724-62,MAY13-MVS-BUS-Weekday-02,6796426-MAY13-MVS-BUS-Weekday-02,"North 724C Starlite Ctr/Target N Campus",2096,7240003,1
755-62,MAY13-MVS-BUS-Weekday-02,6796427-MAY13-MVS-BUS-Weekday-02,"North 755A  Ltd Stop/Gold Vall Rd/Winnetka-45",2114,7550001,1
755-62,MAY13-MVS-BUS-Weekday-02,6796428-MAY13-MVS-BUS-Weekday-02,"North 755A  Ltd Stop/Gold Vall Rd/Winnetka-45",2116,7550001,1
755-62,MAY13-MVS-BUS-Weekday-02,6796429-MAY13-MVS-BUS-Weekday-02,"North 755B  Ltd Stop/Olympia St/Winnetka-45",2118,7550002,1
755-62,MAY13-MVS-BUS-Weekday-02,6796430-MAY13-MVS-BUS-Weekday-02,"North 755A  Ltd Stop/Gold Vall Rd/Winnetka-45",2119,7550001,1
755-62,MAY13-MVS-BUS-Weekday-02,6796431-MAY13-MVS-BUS-Weekday-02,"North 755B  Ltd Stop/Olympia St/Winnetka-45",1106,7550002,1
755-62,MAY13-MVS-BUS-Weekday-02,6796432-MAY13-MVS-BUS-Weekday-02,"North 755A  Ltd Stop/Gold Vall Rd/Winnetka-45",2116,7550001,1
755-62,MAY13-MVS-BUS-Weekday-02,6796433-MAY13-MVS-BUS-Weekday-02,"North 755A  Ltd Stop/Gold Vall Rd/Winnetka-45",2117,7550001,1
755-62,MAY13-MVS-BUS-Weekday-02,6796434-MAY13-MVS-BUS-Weekday-02,"South 755  Ltd Stop / Downtown / Gold Vall Rd",2110,7550004,1
755-62,MAY13-MVS-BUS-Weekday-02,6796435-MAY13-MVS-BUS-Weekday-02,"South 755  Ltd Stop / Downtown / Gold Vall Rd",2109,7550004,1
755-62,MAY13-MVS-BUS-Weekday-02,6796436-MAY13-MVS-BUS-Weekday-02,"South 755  Ltd Stop / Downtown / Gold Vall Rd",2112,7550004,1
755-62,MAY13-MVS-BUS-Weekday-02,6796437-MAY13-MVS-BUS-Weekday-02,"South 755  Ltd Stop / Downtown / Gold Vall Rd",2109,7550004,1
755-62,MAY13-MVS-BUS-Weekday-02,6796438-MAY13-MVS-BUS-Weekday-02,"South 755  Ltd Stop / Downtown / Via Olympia",1367,7550005,1
755-62,MAY13-MVS-BUS-Weekday-02,6796439-MAY13-MVS-BUS-Weekday-02,"South 755  Ltd Stop / Downtown / Via Olympia",2027,7550005,1
765-62,MAY13-MVS-BUS-Weekday-02,6796440-MAY13-MVS-BUS-Weekday-02,"South 765  Express / Downtown",2180,7650003,1
765-62,MAY13-MVS-BUS-Weekday-02,6796441-MAY13-MVS-BUS-Weekday-02,"South 765  Express / Downtown",2156,7650003,1
765-62,MAY13-MVS-BUS-Weekday-02,6796442-MAY13-MVS-BUS-Weekday-02,"South 765  Express / Downtown",2155,7650003,1
765-62,MAY13-MVS-BUS-Weekday-02,6796443-MAY13-MVS-BUS-Weekday-02,"South 765  Express / Downtown",2184,7650003,1
765-62,MAY13-MVS-BUS-Weekday-02,6796444-MAY13-MVS-BUS-Weekday-02,"North 765  Express / Target  N Campus",1782,7650001,1
32-62,MAY13-MVS-BUS-Weekday-02,6796662-MAY13-MVS-BUS-Weekday-02,"East 32A Lowry Av / Edison HS",2441,320003,1
19-62,MAY13-MVS-BUS-Weekday-02,6840462-MAY13-MVS-BUS-Weekday-02,"North 19B  Penn Av / Olson Hwy / Brklyn Ctr TC",2332,190001,1
19-62,MAY13-MVS-BUS-Weekday-02,6840467-MAY13-MVS-BUS-Weekday-02,"North 19B  Penn Av / Olson Hwy / Brklyn Ctr TC",2413,190020,1
84-62,MAY13-MVS-BUS-Weekday-02,6918506-MAY13-MVS-BUS-Weekday-02,"North 84X  Snell-Univ",2477,840010,1
84-62,MAY13-MVS-BUS-Weekday-02,6918507-MAY13-MVS-BUS-Weekday-02,"North 84  Snelling Av / Rosedale",2477,840009,1
84-62,MAY13-MVS-BUS-Weekday-02,6918508-MAY13-MVS-BUS-Weekday-02,"North 84X  Snell-Univ",2477,840008,1
14-62,MAY13-MVS-BUS-Weekday-02,6918509-MAY13-MVS-BUS-Weekday-02,"South 14  Downtown",2412,140037,1
46-62,MAY13-MVS-BUS-Weekday-02,6918510-MAY13-MVS-BUS-Weekday-02,"East 46A 46St-42St/Hiawatha-46St/Via Nicollet",2461,460005,1
10-62,MAY13-MVS-BUS-Weekday-02,6918511-MAY13-MVS-BUS-Weekday-02,"North 10H Central-51Av/53Av-Target",2408,100004,1
10-62,MAY13-MVS-BUS-Weekday-02,6918512-MAY13-MVS-BUS-Weekday-02,"South 10 Downtown/Via Univ/Convention Ctr",2411,100010,1
21-62,MAY13-MVS-BUS-Weekday-02,6918513-MAY13-MVS-BUS-Weekday-02,"East 21E  Lake St / To 27th Av",2454,210005,1
11-62,MAY13-MVS-BUS-Weekday-02,6918514-MAY13-MVS-BUS-Weekday-02,"North 11  Downtown",2448,110006,1
11-62,MAY13-MVS-BUS-Weekday-02,6918515-MAY13-MVS-BUS-Weekday-02,"North 11  Downtown",2450,110006,1
11-62,MAY13-MVS-BUS-Weekday-02,6918516-MAY13-MVS-BUS-Weekday-02,"North 11X 4Av S / To Lake St",2447,110007,1
11-62,MAY13-MVS-BUS-Weekday-02,6918517-MAY13-MVS-BUS-Weekday-02,"South 11D 4Av S / Washburn HS",2446,110008,1
11-62,MAY13-MVS-BUS-Weekday-02,6918518-MAY13-MVS-BUS-Weekday-02,"South 11D 4Av S / Washburn HS",2445,110008,1
21-62,MAY13-MVS-BUS-Weekday-02,6918519-MAY13-MVS-BUS-Weekday-02,"East 21E  Lake St / To 27th Av",2455,210005,1
21-62,MAY13-MVS-BUS-Weekday-02,6918520-MAY13-MVS-BUS-Weekday-02,"West 21  Selby-Lake/ Uptown",2456,210011,1
5-62,MAY13-MVS-BUS-Weekday-02,6918521-MAY13-MVS-BUS-Weekday-02,"North 5K  Fremont-44Av / To Penn",2401,50022,1
5-62,MAY13-MVS-BUS-Weekday-02,6918522-MAY13-MVS-BUS-Weekday-02,"North 5K  Fremont-44Av / To Penn",2402,50022,1
5-62,MAY13-MVS-BUS-Weekday-02,6918523-MAY13-MVS-BUS-Weekday-02,"North 5K  Fremont-44Av / To Penn",2403,50020,1
5-62,MAY13-MVS-BUS-Weekday-02,6918524-MAY13-MVS-BUS-Weekday-02,"North 5K  Fremont-44Av / To Penn",2400,50020,1
5-62,MAY13-MVS-BUS-Weekday-02,6918525-MAY13-MVS-BUS-Weekday-02,"North 5K  Fremont-44Av / To Penn",2405,50020,1
5-62,MAY13-MVS-BUS-Weekday-02,6918526-MAY13-MVS-BUS-Weekday-02,"South 5B  Chicago - 56St",2465,50023,1
5-62,MAY13-MVS-BUS-Weekday-02,6918527-MAY13-MVS-BUS-Weekday-02,"South 5  Downtown",2404,50024,1
19-62,MAY13-MVS-BUS-Weekday-02,6918528-MAY13-MVS-BUS-Weekday-02,"North 19B  Penn Av / Olson Hwy / Brklyn Ctr TC",2417,190020,1
19-62,MAY13-MVS-BUS-Weekday-02,6918529-MAY13-MVS-BUS-Weekday-02,"South 19  Downtown",2421,190021,1
19-62,MAY13-MVS-BUS-Weekday-02,6918530-MAY13-MVS-BUS-Weekday-02,"South 19  Downtown",2424,190021,1
19-62,MAY13-MVS-BUS-Weekday-02,6918531-MAY13-MVS-BUS-Weekday-02,"South 19  Downtown",2425,190021,1
46-62,MAY13-MVS-BUS-Weekday-02,6918532-MAY13-MVS-BUS-Weekday-02,"East 46A 46St-42St/Hiawatha-46St/Via Nicollet",2463,460014,1
46-62,MAY13-MVS-BUS-Weekday-02,6918533-MAY13-MVS-BUS-Weekday-02,"East 46A 46St-42St/Hiawatha-46St/Via Nicollet",2464,460014,1
46-62,MAY13-MVS-BUS-Weekday-02,6918534-MAY13-MVS-BUS-Weekday-02,"West 46F 42St-46St / Washburn HS",2462,460015,1
46-62,MAY13-MVS-BUS-Weekday-02,6918535-MAY13-MVS-BUS-Weekday-02,"West 46F 42St-46St / Washburn HS",2460,460015,1
32-62,MAY13-MVS-BUS-Weekday-02,6918536-MAY13-MVS-BUS-Weekday-02,"East 32A Lowry Av / Edison HS",2438,320004,1
32-62,MAY13-MVS-BUS-Weekday-02,6918537-MAY13-MVS-BUS-Weekday-02,"East 32A Lowry Av / Edison HS",2439,320004,1
32-62,MAY13-MVS-BUS-Weekday-02,6918538-MAY13-MVS-BUS-Weekday-02,"East 32A Lowry Av / Edison HS",2440,320004,1
6-62,MAY13-MVS-BUS-Weekday-02,6918539-MAY13-MVS-BUS-Weekday-02,"South 6C  Southdale / Xerxes Av",2467,60026,1
5-62,MAY13-MVS-BUS-Weekday-02,6918540-MAY13-MVS-BUS-Weekday-02,"North 5K  Fremont-44Av / To Penn",2406,50020,1
5-62,MAY13-MVS-BUS-Weekday-02,6918541-MAY13-MVS-BUS-Weekday-02,"North 5M  Fremont Av/Brklyn Ctr/Transit Ctr",2407,50021,1
32-62,MAY13-MVS-BUS-Weekday-02,6918542-MAY13-MVS-BUS-Weekday-02,"East 32A Lowry Av / Edison HS",2437,320005,1
32-62,MAY13-MVS-BUS-Weekday-02,6918543-MAY13-MVS-BUS-Weekday-02,"East 32B Lowry Av/ Rosedale / Via Edison HS",2427,320006,1
32-62,MAY13-MVS-BUS-Weekday-02,6918544-MAY13-MVS-BUS-Weekday-02,"East 32B Lowry Av/ Rosedale / Via Edison HS",2428,320006,1
32-62,MAY13-MVS-BUS-Weekday-02,6918545-MAY13-MVS-BUS-Weekday-02,"East 32A Lowry Av / Edison HS",2436,320005,1
32-62,MAY13-MVS-BUS-Weekday-02,6918546-MAY13-MVS-BUS-Weekday-02,"West 32E Lowry Av/Plymouth/Via Edison HS",2429,320010,1
32-62,MAY13-MVS-BUS-Weekday-02,6918547-MAY13-MVS-BUS-Weekday-02,"West 32D Lowry-Lyndale/51-Brkln Bl/Edison HS",2443,320009,1
19-62,MAY13-MVS-BUS-Weekday-02,6918548-MAY13-MVS-BUS-Weekday-02,"South 19  Downtown",2402,190023,1
19-62,MAY13-MVS-BUS-Weekday-02,6918549-MAY13-MVS-BUS-Weekday-02,"South 19  Downtown",2414,190022,1
10-62,MAY13-MVS-BUS-Weekday-02,6918550-MAY13-MVS-BUS-Weekday-02,"South 10 Downtown/Via Univ/Convention Ctr",2410,100010,1
10-62,MAY13-MVS-BUS-Weekday-02,6918551-MAY13-MVS-BUS-Weekday-02,"South 10 Downtown/Via Univ/Convention Ctr",2409,100010,1
80-62,MAY13-MVS-BUS-Saturday-01,6542808-MAY13-MVS-BUS-Saturday-01,"North 80  White Bear / Maplwd Mall",31323,800001,1
80-62,MAY13-MVS-BUS-Saturday-01,6542809-MAY13-MVS-BUS-Saturday-01,"South 80  White Bear/ Sunray",31323,800002,1
80-62,MAY13-MVS-BUS-Saturday-01,6542810-MAY13-MVS-BUS-Saturday-01,"North 80  White Bear / Maplwd Mall",31323,800001,1
80-62,MAY13-MVS-BUS-Saturday-01,6542811-MAY13-MVS-BUS-Saturday-01,"South 80  White Bear/ Sunray",31325,800002,1
80-62,MAY13-MVS-BUS-Saturday-01,6542812-MAY13-MVS-BUS-Saturday-01,"North 80  White Bear / Maplwd Mall",31325,800001,1
80-62,MAY13-MVS-BUS-Saturday-01,6542813-MAY13-MVS-BUS-Saturday-01,"South 80  White Bear/ Sunray",31325,800002,1
80-62,MAY13-MVS-BUS-Saturday-01,6542814-MAY13-MVS-BUS-Saturday-01,"North 80  White Bear / Maplwd Mall",31325,800001,1
80-62,MAY13-MVS-BUS-Saturday-01,6542815-MAY13-MVS-BUS-Saturday-01,"South 80  White Bear/ Sunray",31325,800002,1
80-62,MAY13-MVS-BUS-Saturday-01,6542816-MAY13-MVS-BUS-Saturday-01,"North 80  White Bear / Maplwd Mall",31325,800001,1
80-62,MAY13-MVS-BUS-Saturday-01,6542817-MAY13-MVS-BUS-Saturday-01,"South 80  White Bear/ Sunray",31325,800002,1
80-62,MAY13-MVS-BUS-Saturday-01,6542818-MAY13-MVS-BUS-Saturday-01,"North 80  White Bear / Maplwd Mall",31325,800001,1
80-62,MAY13-MVS-BUS-Saturday-01,6542819-MAY13-MVS-BUS-Saturday-01,"South 80  White Bear/ Sunray",31325,800002,1
80-62,MAY13-MVS-BUS-Saturday-01,6542820-MAY13-MVS-BUS-Saturday-01,"North 80  White Bear / Maplwd Mall",31325,800001,1
80-62,MAY13-MVS-BUS-Saturday-01,6542821-MAY13-MVS-BUS-Saturday-01,"South 80  White Bear/ Sunray",31325,800002,1
80-62,MAY13-MVS-BUS-Saturday-01,6542822-MAY13-MVS-BUS-Saturday-01,"North 80  White Bear / Maplwd Mall",31324,800001,1
80-62,MAY13-MVS-BUS-Saturday-01,6542823-MAY13-MVS-BUS-Saturday-01,"South 80  White Bear/ Sunray",31324,800002,1
80-62,MAY13-MVS-BUS-Saturday-01,6542824-MAY13-MVS-BUS-Saturday-01,"North 80  White Bear / Maplwd Mall",31324,800001,1
80-62,MAY13-MVS-BUS-Saturday-01,6542825-MAY13-MVS-BUS-Saturday-01,"South 80  White Bear/ Sunray",31324,800002,1
80-62,MAY13-MVS-BUS-Saturday-01,6542826-MAY13-MVS-BUS-Saturday-01,"North 80  White Bear / Maplwd Mall",31324,800001,1
80-62,MAY13-MVS-BUS-Saturday-01,6542827-MAY13-MVS-BUS-Saturday-01,"South 80  White Bear/ Sunray",31324,800002,1
80-62,MAY13-MVS-BUS-Saturday-01,6542828-MAY13-MVS-BUS-Saturday-01,"North 80  White Bear / Maplwd Mall",31324,800001,1
80-62,MAY13-MVS-BUS-Saturday-01,6542829-MAY13-MVS-BUS-Saturday-01,"South 80  White Bear/ Sunray",31324,800002,1
80-62,MAY13-MVS-BUS-Saturday-01,6542830-MAY13-MVS-BUS-Saturday-01,"North 80  White Bear / Maplwd Mall",31324,800001,1
80-62,MAY13-MVS-BUS-Saturday-01,6542831-MAY13-MVS-BUS-Saturday-01,"South 80  White Bear/ Sunray",31326,800002,1
80-62,MAY13-MVS-BUS-Saturday-01,6542832-MAY13-MVS-BUS-Saturday-01,"North 80  White Bear / Maplwd Mall",31326,800001,1
80-62,MAY13-MVS-BUS-Saturday-01,6542833-MAY13-MVS-BUS-Saturday-01,"South 80  White Bear/ Sunray",31326,800002,1
80-62,MAY13-MVS-BUS-Saturday-01,6542834-MAY13-MVS-BUS-Saturday-01,"North 80  White Bear / Maplwd Mall",31326,800001,1
80-62,MAY13-MVS-BUS-Saturday-01,6542835-MAY13-MVS-BUS-Saturday-01,"South 80  White Bear/ Sunray",31326,800002,1
80-62,MAY13-MVS-BUS-Saturday-01,6542836-MAY13-MVS-BUS-Saturday-01,"North 80  White Bear / Maplwd Mall",31326,800001,1
80-62,MAY13-MVS-BUS-Saturday-01,6542837-MAY13-MVS-BUS-Saturday-01,"South 80  White Bear/ Sunray",31326,800002,1
80-62,MAY13-MVS-BUS-Saturday-01,6542838-MAY13-MVS-BUS-Saturday-01,"North 80  White Bear / Maplwd Mall",31323,800001,1
80-62,MAY13-MVS-BUS-Saturday-01,6542839-MAY13-MVS-BUS-Saturday-01,"South 80  White Bear/ Sunray",31323,800002,1
80-62,MAY13-MVS-BUS-Saturday-01,6542840-MAY13-MVS-BUS-Saturday-01,"North 80  White Bear / Maplwd Mall",31323,800001,1
80-62,MAY13-MVS-BUS-Saturday-01,6542841-MAY13-MVS-BUS-Saturday-01,"South 80  White Bear/ Sunray",31323,800002,1
80-62,MAY13-MVS-BUS-Saturday-01,6542842-MAY13-MVS-BUS-Saturday-01,"South 80  White Bear/ Sunray",31323,800002,1
80-62,MAY13-MVS-BUS-Saturday-01,6542843-MAY13-MVS-BUS-Saturday-01,"North 80  White Bear / Maplwd Mall",31323,800001,1
80-62,MAY13-MVS-BUS-Saturday-01,6542844-MAY13-MVS-BUS-Saturday-01,"South 80  White Bear/ Sunray",31323,800002,1
805-62,MAY13-MVS-BUS-Saturday-01,6542845-MAY13-MVS-BUS-Saturday-01,"North 805  COON RAPIDS/RIVERDALE/DT ANOKA",31501,8050001,1
805-62,MAY13-MVS-BUS-Saturday-01,6542846-MAY13-MVS-BUS-Saturday-01,"South 805  RIVERDALE/COON RAPIDS/NORTHTOWN",31501,8050003,1
805-62,MAY13-MVS-BUS-Saturday-01,6542847-MAY13-MVS-BUS-Saturday-01,"North 805  COON RAPIDS/RIVERDALE/DT ANOKA",31501,8050001,1
805-62,MAY13-MVS-BUS-Saturday-01,6542848-MAY13-MVS-BUS-Saturday-01,"South 805  RIVERDALE/COON RAPIDS/NORTHTOWN",31501,8050003,1
805-62,MAY13-MVS-BUS-Saturday-01,6542849-MAY13-MVS-BUS-Saturday-01,"North 805  COON RAPIDS/RIVERDALE/DT ANOKA",31501,8050001,1
805-62,MAY13-MVS-BUS-Saturday-01,6542850-MAY13-MVS-BUS-Saturday-01,"South 805  RIVERDALE/COON RAPIDS/NORTHTOWN",31502,8050003,1
805-62,MAY13-MVS-BUS-Saturday-01,6542851-MAY13-MVS-BUS-Saturday-01,"North 805  COON RAPIDS/RIVERDALE/DT ANOKA",31502,8050001,1
805-62,MAY13-MVS-BUS-Saturday-01,6542852-MAY13-MVS-BUS-Saturday-01,"South 805  RIVERDALE/COON RAPIDS/NORTHTOWN",31502,8050003,1
805-62,MAY13-MVS-BUS-Saturday-01,6542853-MAY13-MVS-BUS-Saturday-01,"North 805  COON RAPIDS/RIVERDALE/DT ANOKA",31502,8050001,1
805-62,MAY13-MVS-BUS-Saturday-01,6542854-MAY13-MVS-BUS-Saturday-01,"South 805  RIVERDALE/COON RAPIDS/NORTHTOWN",31502,8050003,1
805-62,MAY13-MVS-BUS-Saturday-01,6542855-MAY13-MVS-BUS-Saturday-01,"North 805  COON RAPIDS/RIVERDALE/DT ANOKA",31502,8050002,1
805-62,MAY13-MVS-BUS-Saturday-01,6542856-MAY13-MVS-BUS-Saturday-01,"South 805  RIVERDALE/COON RAPIDS/NORTHTOWN",31500,8050003,1
805-62,MAY13-MVS-BUS-Saturday-01,6542857-MAY13-MVS-BUS-Saturday-01,"North 805  COON RAPIDS/RIVERDALE/DT ANOKA",31500,8050001,1
805-62,MAY13-MVS-BUS-Saturday-01,6542858-MAY13-MVS-BUS-Saturday-01,"South 805  RIVERDALE/COON RAPIDS/NORTHTOWN",31500,8050003,1
805-62,MAY13-MVS-BUS-Saturday-01,6542859-MAY13-MVS-BUS-Saturday-01,"North 805  COON RAPIDS/RIVERDALE/DT ANOKA",31500,8050001,1
805-62,MAY13-MVS-BUS-Saturday-01,6542860-MAY13-MVS-BUS-Saturday-01,"South 805  RIVERDALE/COON RAPIDS/NORTHTOWN",31500,8050003,1
805-62,MAY13-MVS-BUS-Saturday-01,6542861-MAY13-MVS-BUS-Saturday-01,"North 805  COON RAPIDS/RIVERDALE/DT ANOKA",31503,8050001,1
805-62,MAY13-MVS-BUS-Saturday-01,6542862-MAY13-MVS-BUS-Saturday-01,"South 805  RIVERDALE/COON RAPIDS/NORTHTOWN",31503,8050003,1
805-62,MAY13-MVS-BUS-Saturday-01,6542863-MAY13-MVS-BUS-Saturday-01,"North 805  COON RAPIDS/RIVERDALE/DT ANOKA",31503,8050001,1
805-62,MAY13-MVS-BUS-Saturday-01,6542864-MAY13-MVS-BUS-Saturday-01,"South 805  RIVERDALE/COON RAPIDS/NORTHTOWN",31503,8050003,1
805-62,MAY13-MVS-BUS-Saturday-01,6542865-MAY13-MVS-BUS-Saturday-01,"North 805  COON RAPIDS/RIVERDALE/DT ANOKA",31503,8050001,1
70-62,MAY13-MVS-BUS-Saturday-01,6542952-MAY13-MVS-BUS-Saturday-01,"West 70  Downtown",1316,700022,1
70-62,MAY13-MVS-BUS-Saturday-01,6542953-MAY13-MVS-BUS-Saturday-01,"East 70S  Burns Av / Sunray",1316,700018,1
70-62,MAY13-MVS-BUS-Saturday-01,6542954-MAY13-MVS-BUS-Saturday-01,"West 70  Downtown",1316,700011,1
70-62,MAY13-MVS-BUS-Saturday-01,6542955-MAY13-MVS-BUS-Saturday-01,"East 70S  Burns Av / Sunray",1316,700020,1
70-62,MAY13-MVS-BUS-Saturday-01,6542956-MAY13-MVS-BUS-Saturday-01,"West 70  Downtown",1316,700011,1
70-62,MAY13-MVS-BUS-Saturday-01,6542957-MAY13-MVS-BUS-Saturday-01,"East 70D  Burns Av / Correct Fac",1316,700019,1
70-62,MAY13-MVS-BUS-Saturday-01,6542958-MAY13-MVS-BUS-Saturday-01,"East 70S  Burns Av / Sunray",1316,700020,1
70-62,MAY13-MVS-BUS-Saturday-01,6542959-MAY13-MVS-BUS-Saturday-01,"West 70  Downtown",1316,700011,1
70-62,MAY13-MVS-BUS-Saturday-01,6542960-MAY13-MVS-BUS-Saturday-01,"East 70S  Burns Av / Sunray",1316,700020,1
70-62,MAY13-MVS-BUS-Saturday-01,6542961-MAY13-MVS-BUS-Saturday-01,"West 70  Downtown",1316,700011,1
70-62,MAY13-MVS-BUS-Saturday-01,6542962-MAY13-MVS-BUS-Saturday-01,"East 70S  Burns Av / Sunray",1316,700020,1
70-62,MAY13-MVS-BUS-Saturday-01,6542963-MAY13-MVS-BUS-Saturday-01,"West 70  Downtown",1316,700011,1
70-62,MAY13-MVS-BUS-Saturday-01,6542964-MAY13-MVS-BUS-Saturday-01,"East 70D  Burns Av / Correct Fac",1316,700019,1
70-62,MAY13-MVS-BUS-Saturday-01,6542965-MAY13-MVS-BUS-Saturday-01,"East 70S  Burns Av / Sunray",1316,700020,1
